出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3038","全台","光電業","259455","225142","276804","15.240603707882137","-6.267611739714744","259455","276804","-6.267611739714744","-"
"1150217","11501","3040","遠見","其他","10443","11690","10299","-10.667236954662105","1.398193999417419","10443","10299","1.398193999417419","-"
"1150217","11501","3041","揚智","半導體業","107902","270034","119384","-60.04132812905041","-9.61770421497018","107902","119384","-9.61770421497018","-"
"1150217","11501","3042","晶技","電子零組件業","1216703","1024035","1141675","18.81459129814899","6.571747651476996","1216703","1141675","6.571747651476996","-"
"1150217","11501","3043","科風","其他電子業","53246","53900","104761","-1.2133580705009277","-49.17383377401896","53246","104761","-49.17383377401896","-"
"1150217","11501","3044","健鼎","電子零組件業","7748933","6353077","5915996","21.97133766834559","30.98272885918111","7748933","5915996","30.98272885918111","-"
"1150217","11501","3045","台灣大","通信網路業","17145458","18049316","16461916","-5.0077133116844985","4.152262713526178","17145458","16461916","4.152262713526178","-"
"1150217","11501","3046","建碁","電腦及週邊設備業","586156","786563","507670","-25.478823692444216","15.460042941280753","586156","507670","15.460042941280753","-"
"1150217","11501","3047","訊舟","通信網路業","282793","256733","355822","10.150623410313438","-20.524026057972808","282793","355822","-20.524026057972808","-"
"1150217","11501","3048","益登","電子通路業","11447656","9982878","10084963","14.672902944421438","13.512126916082885","11447656","10084963","13.512126916082885","-"
"1150217","11501","3049","精金","光電業","158297","145792","104703","8.577288191395962","51.18668997067897","158297","104703","51.18668997067897","本期營收較去年同期增加51.19%，係客戶需求增加所致。"
"1150217","11501","3050","鈺德","光電業","98383","123460","94725","-20.311841892110806","3.8617049353391395","98383","94725","3.8617049353391395","-"
"1150217","11501","3051","力特","光電業","130671","170141","132206","-23.19840602794153","-1.1610668199627854","130671","132206","-1.1610668199627854","-"
"1150217","11501","3052","夆典","建材營造","341632","333387","247886","2.4731018306052723","37.81819061988172","341632","247886","37.81819061988172","-"
"1150217","11501","3054","立萬利","食品工業","13427","9041","6052","48.51233270655901","121.86054196959682","13427","6052","121.86054196959682","主係因本期產品結構改變致銷售金額增加。"
"1150217","11501","3055","蔚華科","電子通路業","48523","58706","33605","-17.345756822130618","44.392203541139715","48523","33605","44.392203541139715","-"
