出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3205","佰研","生技醫療業","46923","17430","35025","169.20826161790018","33.97002141327623","46923","35025","33.97002141327623","-"
"1150217","11501","3206","志豐","電子零組件業","326698","216625","291605","50.81269474899019","12.034430136657464","326698","291605","12.034430136657464","-"
"1150217","11501","3207","耀勝","電子零組件業","180555","225551","123675","-19.949368435520125","45.99151000606428","180555","123675","45.99151000606428","-"
"1150217","11501","3211","順達","電腦及週邊設備業","1005478","1493745","660443","-32.68743995795802","52.242964192216434","1005478","660443","52.242964192216434","係因115年1月鋰電池組出貨增加及114年1月遇農曆新年致工作天數減少所致。"
"1150217","11501","3213","茂訊","電腦及週邊設備業","257882","194760","364313","32.41014582049702","-29.214164742954548","257882","364313","-29.214164742954548","系統事業部 131,185 仟元/通路事業部 126,697 仟元"
"1150217","11501","3217","優群","電子零組件業","331278","341578","299114","-3.0154166837442693","10.753090794814018","331278","299114","10.753090794814018","-"
"1150217","11501","3218","大學光","生技醫療業","367430","368099","417266","-0.18174458501653087","-11.943460526378857","367430","417266","-11.943460526378857","-"
"1150217","11501","3219","倚強科","其他電子業","161724","145320","65069","11.288191577208918","148.54231661774423","161724","65069","148.54231661774423","本月及累計營收較去年成長，主係去年同期農曆春節工作天數短基期低，以及因應客戶需求出貨所致。"
"1150217","11501","3221","台嘉碩","通信網路業","190604","201963","178087","-5.624297519842743","7.02858715122384","190604","178087","7.02858715122384","-"
"1150217","11501","3224","三顧","電子通路業","161259","118383","113180","36.21803806289754","42.480120162572895","161259","113180","42.480120162572895","-"
"1150217","11501","3226","龍鋒","電機機械","124369","121023","182309","2.764763722598184","-31.78120663269504","124369","182309","-31.78120663269504","-"
"1150217","11501","3227","原相","半導體業","808645","790339","800626","2.316221267076533","1.0015912548430852","808645","800626","1.0015912548430852","-"
"1150217","11501","3228","金麗科","半導體業","24456","26513","30746","-7.758458114887037","-20.457945749040526","24456","30746","-20.457945749040526","-"
